type,byte,FingerPrint,Corelation
application/x-tika-msoffice,200,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,200,0.0,1.0
video/x-flv,200,0.0,1.0
text/x-matlab,200,0.0,1.0
application/vnd.ms-excel,200,0.0,1.0
text/plain,200,0.0,1.0
image/png,200,0.0,1.0
application/pdf,200,0.0,1.0
application/msword,200,0.0,1.0
application/x-compress,200,0.0,1.0
application/x-tika-ooxml,200,0.0,1.0
application/rdf+xml,200,0.0,1.0
application/vnd.google-earth.kml+xml,200,0.0,1.0
application/rss+xml,200,0.0,1.0
application/epub+zip,200,0.0,1.0
application/x-elc,200,0.0,1.0
audio/mpeg,200,0.0,1.0
text/html,200,0.0,1.0
image/tiff,200,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,200,0.0,1.0
application/zip,200,0.0,1.0
image/vnd.microsoft.icon,200,0.0,1.0
video/quicktime,200,0.0,1.0
video/mp4,200,0.0,1.0
application/xml,201,0.0,1.0
application/fits,201,0.0,1.0
application/x-sh,201,0.0,1.0
application/x-msdownload,201,0.0,1.0
image/jpeg,201,0.0,1.0
application/atom+xml,201,0.0,1.0
image/gif,201,0.0,1.0
image/x-ms-bmp,201,0.0,1.0
image/svg+xml,201,0.0,1.0
text/x-php,201,0.0,1.0
application/xhtml+xml,201,0.0,1.0
application/postscript,201,0.0,1.0
application/x-tika-msoffice,201,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,201,0.0,1.0
video/x-flv,201,0.0,1.0
text/x-matlab,201,0.0,1.0
application/vnd.ms-excel,201,0.0,1.0
text/plain,201,0.0,1.0
image/png,201,0.0,1.0
application/pdf,201,0.0,1.0
application/msword,201,0.0,1.0
application/x-compress,201,0.0,1.0
application/x-tika-ooxml,201,0.0,1.0
application/rdf+xml,201,0.0,1.0
application/vnd.google-earth.kml+xml,201,0.0,1.0
application/rss+xml,201,0.0,1.0
application/epub+zip,201,0.0,1.0
application/x-elc,201,0.0,1.0
audio/mpeg,201,0.0,1.0
text/html,201,0.0,1.0
image/tiff,201,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,201,0.0,1.0
application/zip,201,0.0,1.0
image/vnd.microsoft.icon,201,0.0,1.0
video/quicktime,201,0.0,1.0
video/mp4,201,0.0,1.0
application/xml,202,0.0,1.0
application/fits,202,0.0,1.0
application/x-sh,202,0.0,1.0
application/x-msdownload,202,0.0,1.0
image/jpeg,202,0.0,1.0
application/atom+xml,202,0.0,1.0
image/gif,202,0.0,1.0
image/x-ms-bmp,202,0.0,1.0
image/svg+xml,202,0.0,1.0
text/x-php,202,0.0,1.0
application/xhtml+xml,202,0.0,1.0
application/postscript,202,0.0,1.0
application/x-tika-msoffice,202,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,202,0.0,1.0
video/x-flv,202,0.0,1.0
text/x-matlab,202,0.0,1.0
application/vnd.ms-excel,202,0.0,1.0
text/plain,202,0.0,1.0
image/png,202,0.0,1.0
application/pdf,202,0.0,1.0
application/msword,202,0.0,1.0
application/x-compress,202,0.0,1.0
application/x-tika-ooxml,202,0.0,1.0
application/rdf+xml,202,0.0,1.0
application/vnd.google-earth.kml+xml,202,0.0,1.0
application/rss+xml,202,0.0,1.0
application/epub+zip,202,0.0,1.0
application/x-elc,202,0.0,1.0
audio/mpeg,202,0.0,1.0
text/html,202,0.0,1.0
image/tiff,202,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,202,0.0,1.0
application/zip,202,0.0,1.0
image/vnd.microsoft.icon,202,0.0,1.0
video/quicktime,202,0.0,1.0
video/mp4,202,0.0,1.0
application/xml,203,0.0,1.0
application/fits,203,0.0,1.0
application/x-sh,203,0.0,1.0
application/x-msdownload,203,0.0,1.0
image/jpeg,203,0.0,1.0
application/atom+xml,203,0.0,1.0
image/gif,203,0.0,1.0
image/x-ms-bmp,203,0.0,1.0
image/svg+xml,203,0.0,1.0
text/x-php,203,0.0,1.0
application/xhtml+xml,203,0.0,1.0
application/postscript,203,0.0,1.0
application/x-tika-msoffice,203,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,203,0.0,1.0
video/x-flv,203,0.0,1.0
text/x-matlab,203,0.0,1.0
application/vnd.ms-excel,203,0.0,1.0
text/plain,203,0.0,1.0
image/png,203,0.0,1.0
application/pdf,203,0.0,1.0
application/msword,203,0.0,1.0
application/x-compress,203,0.0,1.0
application/x-tika-ooxml,203,0.0,1.0
application/rdf+xml,203,0.0,1.0
application/vnd.google-earth.kml+xml,203,0.0,1.0
application/rss+xml,203,0.0,1.0
application/epub+zip,203,0.0,1.0
application/x-elc,203,0.0,1.0
audio/mpeg,203,0.0,1.0
text/html,203,0.0,1.0
image/tiff,203,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,203,0.0,1.0
application/zip,203,0.0,1.0
image/vnd.microsoft.icon,203,0.0,1.0
video/quicktime,203,0.0,1.0
video/mp4,203,0.0,1.0
application/xml,204,0.0,1.0
application/fits,204,0.0,1.0
application/x-sh,204,0.0,1.0
application/x-msdownload,204,0.0,1.0
image/jpeg,204,0.0,1.0
application/atom+xml,204,0.0,1.0
image/gif,204,0.0,1.0
image/x-ms-bmp,204,0.0,1.0
image/svg+xml,204,0.0,1.0
text/x-php,204,0.0,1.0
application/xhtml+xml,204,0.0,1.0
application/postscript,204,0.0,1.0
application/x-tika-msoffice,204,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,204,0.0,1.0
video/x-flv,204,0.0,1.0
text/x-matlab,204,0.0,1.0
application/vnd.ms-excel,204,0.0,1.0
text/plain,204,0.0,1.0
image/png,204,0.0,1.0
application/pdf,204,0.0,1.0
application/msword,204,0.0,1.0
application/x-compress,204,0.0,1.0
application/x-tika-ooxml,204,0.0,1.0
application/rdf+xml,204,0.0,1.0
application/vnd.google-earth.kml+xml,204,0.0,1.0
application/rss+xml,204,0.0,1.0
application/epub+zip,204,0.0,1.0
application/x-elc,204,0.0,1.0
audio/mpeg,204,0.0,1.0
text/html,204,0.0,1.0
image/tiff,204,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,204,0.0,1.0
application/zip,204,0.0,1.0
image/vnd.microsoft.icon,204,0.0,1.0
video/quicktime,204,0.0,1.0
video/mp4,204,0.0,1.0
application/xml,205,0.0,1.0
application/fits,205,0.0,1.0
application/x-sh,205,0.0,1.0
application/x-msdownload,205,0.0,1.0
image/jpeg,205,0.0,1.0
application/atom+xml,205,0.0,1.0
image/gif,205,0.0,1.0
image/x-ms-bmp,205,0.0,1.0
image/svg+xml,205,0.0,1.0
text/x-php,205,0.0,1.0
application/xhtml+xml,205,0.0,1.0
application/postscript,205,0.0,1.0
application/x-tika-msoffice,205,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,205,0.0,1.0
video/x-flv,205,0.0,1.0
text/x-matlab,205,0.0,1.0
application/vnd.ms-excel,205,0.0,1.0
text/plain,205,0.0,1.0
image/png,205,0.0,1.0
application/pdf,205,0.0,1.0
application/msword,205,0.0,1.0
application/x-compress,205,0.0,1.0
application/x-tika-ooxml,205,0.0,1.0
application/rdf+xml,205,0.0,1.0
application/vnd.google-earth.kml+xml,205,0.0,1.0
application/rss+xml,205,0.0,1.0
application/epub+zip,205,0.0,1.0
application/x-elc,205,0.0,1.0
audio/mpeg,205,0.0,1.0
text/html,205,0.0,1.0
image/tiff,205,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,205,0.0,1.0
application/zip,205,0.0,1.0
image/vnd.microsoft.icon,205,0.0,1.0
video/quicktime,205,0.0,1.0
video/mp4,205,0.0,1.0
application/xml,206,0.0,1.0
application/fits,206,0.0,1.0
application/x-sh,206,0.0,1.0
application/x-msdownload,206,0.0,1.0
image/jpeg,206,0.0,1.0
application/atom+xml,206,0.0,1.0
image/gif,206,0.0,1.0
image/x-ms-bmp,206,0.0,1.0
image/svg+xml,206,0.0,1.0
text/x-php,206,0.0,1.0
application/xhtml+xml,206,0.0,1.0
application/postscript,206,0.0,1.0
application/x-tika-msoffice,206,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,206,0.0,1.0
video/x-flv,206,0.0,1.0
text/x-matlab,206,0.0,1.0
application/vnd.ms-excel,206,0.0,1.0
text/plain,206,0.0,1.0
image/png,206,0.0,1.0
application/pdf,206,0.0,1.0
application/msword,206,0.0,1.0
application/x-compress,206,0.0,1.0
application/x-tika-ooxml,206,0.0,1.0
application/rdf+xml,206,0.0,1.0
application/vnd.google-earth.kml+xml,206,0.0,1.0
application/rss+xml,206,0.0,1.0
application/epub+zip,206,0.0,1.0
application/x-elc,206,0.0,1.0
audio/mpeg,206,0.0,1.0
text/html,206,0.0,1.0
image/tiff,206,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,206,0.0,1.0
application/zip,206,0.0,1.0
image/vnd.microsoft.icon,206,0.0,1.0
video/quicktime,206,0.0,1.0
video/mp4,206,0.0,1.0
application/xml,207,0.0,1.0
application/fits,207,0.0,1.0
application/x-sh,207,0.0,1.0
application/x-msdownload,207,0.0,1.0
image/jpeg,207,0.0,1.0
application/atom+xml,207,0.0,1.0
image/gif,207,0.0,1.0
image/x-ms-bmp,207,0.0,1.0
image/svg+xml,207,0.0,1.0
text/x-php,207,0.0,1.0
application/xhtml+xml,207,0.0,1.0
application/postscript,207,0.0,1.0
application/x-tika-msoffice,207,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,207,0.0,1.0
video/x-flv,207,0.0,1.0
text/x-matlab,207,0.0,1.0
application/vnd.ms-excel,207,0.0,1.0
text/plain,207,0.0,1.0
image/png,207,0.0,1.0
application/pdf,207,0.0,1.0
application/msword,207,0.0,1.0
application/x-compress,207,0.0,1.0
application/x-tika-ooxml,207,0.0,1.0
application/rdf+xml,207,0.0,1.0
application/vnd.google-earth.kml+xml,207,0.0,1.0
application/rss+xml,207,0.0,1.0
application/epub+zip,207,0.0,1.0
application/x-elc,207,0.0,1.0
audio/mpeg,207,0.0,1.0
text/html,207,0.0,1.0
image/tiff,207,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,207,0.0,1.0
application/zip,207,0.0,1.0
image/vnd.microsoft.icon,207,0.0,1.0
video/quicktime,207,0.0,1.0
video/mp4,207,0.0,1.0
application/xml,208,0.0,1.0
application/fits,208,0.0,1.0
application/x-sh,208,0.0,1.0
application/x-msdownload,208,0.0,1.0
image/jpeg,208,0.0,1.0
application/atom+xml,208,0.0,1.0
image/gif,208,0.0,1.0
image/x-ms-bmp,208,0.0,1.0
image/svg+xml,208,0.0,1.0
text/x-php,208,0.0,1.0
application/xhtml+xml,208,0.0,1.0
application/postscript,208,0.0,1.0
application/x-tika-msoffice,208,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,208,0.0,1.0
video/x-flv,208,0.0,1.0
text/x-matlab,208,0.0,1.0
application/vnd.ms-excel,208,0.0,1.0
text/plain,208,0.0,1.0
image/png,208,0.0,1.0
application/pdf,208,0.0,1.0
application/msword,208,0.0,1.0
application/x-compress,208,0.0,1.0
application/x-tika-ooxml,208,0.0,1.0
application/rdf+xml,208,0.0,1.0
application/vnd.google-earth.kml+xml,208,0.0,1.0
application/rss+xml,208,0.0,1.0
application/epub+zip,208,0.0,1.0
application/x-elc,208,0.0,1.0
audio/mpeg,208,0.0,1.0
text/html,208,0.0,1.0
image/tiff,208,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,208,0.0,1.0
application/zip,208,0.0,1.0
image/vnd.microsoft.icon,208,0.0,1.0
video/quicktime,208,0.0,1.0
video/mp4,208,0.0,1.0
application/xml,209,0.0,1.0
application/fits,209,0.0,1.0
application/x-sh,209,0.0,1.0
application/x-msdownload,209,0.0,1.0
image/jpeg,209,0.0,1.0
application/atom+xml,209,0.0,1.0
image/gif,209,0.0,1.0
image/x-ms-bmp,209,0.0,1.0
image/svg+xml,209,0.0,1.0
text/x-php,209,0.0,1.0
application/xhtml+xml,209,0.0,1.0
application/postscript,209,0.0,1.0
application/x-tika-msoffice,209,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,209,0.0,1.0
video/x-flv,209,0.0,1.0
text/x-matlab,209,0.0,1.0
application/vnd.ms-excel,209,0.0,1.0
text/plain,209,0.0,1.0
image/png,209,0.0,1.0
application/pdf,209,0.0,1.0
application/msword,209,0.0,1.0
application/x-compress,209,0.0,1.0
application/x-tika-ooxml,209,0.0,1.0
application/rdf+xml,209,0.0,1.0
application/vnd.google-earth.kml+xml,209,0.0,1.0
application/rss+xml,209,0.0,1.0
application/epub+zip,209,0.0,1.0
application/x-elc,209,0.0,1.0
audio/mpeg,209,0.0,1.0
text/html,209,0.0,1.0
image/tiff,209,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,209,0.0,1.0
application/zip,209,0.0,1.0
image/vnd.microsoft.icon,209,0.0,1.0
video/quicktime,209,0.0,1.0
video/mp4,209,0.0,1.0
application/xml,210,0.0,1.0
application/fits,210,0.0,1.0
application/x-sh,210,0.0,1.0
application/x-msdownload,210,0.0,1.0
image/jpeg,210,0.0,1.0
application/atom+xml,210,0.0,1.0
image/gif,210,0.0,1.0
image/x-ms-bmp,210,0.0,1.0
image/svg+xml,210,0.0,1.0
text/x-php,210,0.0,1.0
application/xhtml+xml,210,0.0,1.0
application/postscript,210,0.0,1.0
application/x-tika-msoffice,210,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,210,0.0,1.0
video/x-flv,210,0.0,1.0
text/x-matlab,210,0.0,1.0
application/vnd.ms-excel,210,0.0,1.0
text/plain,210,0.0,1.0
image/png,210,0.0,1.0
application/pdf,210,0.0,1.0
application/msword,210,0.0,1.0
application/x-compress,210,0.0,1.0
application/x-tika-ooxml,210,0.0,1.0
application/rdf+xml,210,0.0,1.0
application/vnd.google-earth.kml+xml,210,0.0,1.0
application/rss+xml,210,0.0,1.0
application/epub+zip,210,0.0,1.0
application/x-elc,210,0.0,1.0
audio/mpeg,210,0.0,1.0
text/html,210,0.0,1.0
image/tiff,210,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,210,0.0,1.0
application/zip,210,0.0,1.0
image/vnd.microsoft.icon,210,0.0,1.0
video/quicktime,210,0.0,1.0
video/mp4,210,0.0,1.0
application/xml,211,0.0,1.0
application/fits,211,0.0,1.0
application/x-sh,211,0.0,1.0
application/x-msdownload,211,0.0,1.0
image/jpeg,211,0.0,1.0
application/atom+xml,211,0.0,1.0
image/gif,211,0.0,1.0
image/x-ms-bmp,211,0.0,1.0
image/svg+xml,211,0.0,1.0
text/x-php,211,0.0,1.0
application/xhtml+xml,211,0.0,1.0
application/postscript,211,0.0,1.0
application/x-tika-msoffice,211,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,211,0.0,1.0
video/x-flv,211,0.0,1.0
text/x-matlab,211,0.0,1.0
application/vnd.ms-excel,211,0.0,1.0
text/plain,211,0.0,1.0
image/png,211,0.0,1.0
application/pdf,211,0.0,1.0
application/msword,211,0.0,1.0
application/x-compress,211,0.0,1.0
application/x-tika-ooxml,211,0.0,1.0
application/rdf+xml,211,0.0,1.0
application/vnd.google-earth.kml+xml,211,0.0,1.0
application/rss+xml,211,0.0,1.0
application/epub+zip,211,0.0,1.0
application/x-elc,211,0.0,1.0
audio/mpeg,211,0.0,1.0
text/html,211,0.0,1.0
image/tiff,211,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,211,0.0,1.0
application/zip,211,0.0,1.0
image/vnd.microsoft.icon,211,0.0,1.0
video/quicktime,211,0.0,1.0
video/mp4,211,0.0,1.0
application/xml,212,0.0,1.0
application/fits,212,0.0,1.0
application/x-sh,212,0.0,1.0
application/x-msdownload,212,0.0,1.0
image/jpeg,212,0.0,1.0
application/atom+xml,212,0.0,1.0
image/gif,212,0.0,1.0
image/x-ms-bmp,212,0.0,1.0
image/svg+xml,212,0.0,1.0
text/x-php,212,0.0,1.0
application/xhtml+xml,212,0.0,1.0
application/postscript,212,0.0,1.0
application/x-tika-msoffice,212,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,212,0.0,1.0
video/x-flv,212,0.0,1.0
text/x-matlab,212,0.0,1.0
application/vnd.ms-excel,212,0.0,1.0
text/plain,212,0.0,1.0
image/png,212,0.0,1.0
application/pdf,212,0.0,1.0
application/msword,212,0.0,1.0
application/x-compress,212,0.0,1.0
application/x-tika-ooxml,212,0.0,1.0
application/rdf+xml,212,0.0,1.0
application/vnd.google-earth.kml+xml,212,0.0,1.0
application/rss+xml,212,0.0,1.0
application/epub+zip,212,0.0,1.0
application/x-elc,212,0.0,1.0
audio/mpeg,212,0.0,1.0
text/html,212,0.0,1.0
image/tiff,212,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,212,0.0,1.0
application/zip,212,0.0,1.0
image/vnd.microsoft.icon,212,0.0,1.0
video/quicktime,212,0.0,1.0
video/mp4,212,0.0,1.0
application/xml,213,0.0,1.0
application/fits,213,0.0,1.0
application/x-sh,213,0.0,1.0
application/x-msdownload,213,0.0,1.0
image/jpeg,213,0.0,1.0
application/atom+xml,213,0.0,1.0
image/gif,213,0.0,1.0
image/x-ms-bmp,213,0.0,1.0
image/svg+xml,213,0.0,1.0
text/x-php,213,0.0,1.0
application/xhtml+xml,213,0.0,1.0
application/postscript,213,0.0,1.0
application/x-tika-msoffice,213,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,213,0.0,1.0
video/x-flv,213,0.0,1.0
text/x-matlab,213,0.0,1.0
application/vnd.ms-excel,213,0.0,1.0
text/plain,213,0.0,1.0
image/png,213,0.0,1.0
application/pdf,213,0.0,1.0
application/msword,213,0.0,1.0
application/x-compress,213,0.0,1.0
application/x-tika-ooxml,213,0.0,1.0
application/rdf+xml,213,0.0,1.0
application/vnd.google-earth.kml+xml,213,0.0,1.0
application/rss+xml,213,0.0,1.0
application/epub+zip,213,0.0,1.0
application/x-elc,213,0.0,1.0
audio/mpeg,213,0.0,1.0
text/html,213,0.0,1.0
image/tiff,213,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,213,0.0,1.0
application/zip,213,0.0,1.0
image/vnd.microsoft.icon,213,0.0,1.0
video/quicktime,213,0.0,1.0
video/mp4,213,0.0,1.0
application/xml,214,0.0,1.0
application/fits,214,0.0,1.0
application/x-sh,214,0.0,1.0
application/x-msdownload,214,0.0,1.0
image/jpeg,214,0.0,1.0
application/atom+xml,214,0.0,1.0
image/gif,214,0.0,1.0
image/x-ms-bmp,214,0.0,1.0
image/svg+xml,214,0.0,1.0
text/x-php,214,0.0,1.0
application/xhtml+xml,214,0.0,1.0
application/postscript,214,0.0,1.0
application/x-tika-msoffice,214,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,214,0.0,1.0
video/x-flv,214,0.0,1.0
text/x-matlab,214,0.0,1.0
application/vnd.ms-excel,214,0.0,1.0
text/plain,214,0.0,1.0
image/png,214,0.0,1.0
application/pdf,214,0.0,1.0
application/msword,214,0.0,1.0
application/x-compress,214,0.0,1.0
application/x-tika-ooxml,214,0.0,1.0
application/rdf+xml,214,0.0,1.0
application/vnd.google-earth.kml+xml,214,0.0,1.0
application/rss+xml,214,0.0,1.0
application/epub+zip,214,0.0,1.0
application/x-elc,214,0.0,1.0
audio/mpeg,214,0.0,1.0
text/html,214,0.0,1.0
image/tiff,214,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,214,0.0,1.0
application/zip,214,0.0,1.0
image/vnd.microsoft.icon,214,0.0,1.0
video/quicktime,214,0.0,1.0
video/mp4,214,0.0,1.0
application/xml,215,0.0,1.0
application/fits,215,0.0,1.0
application/x-sh,215,0.0,1.0
application/x-msdownload,215,0.0,1.0
image/jpeg,215,0.0,1.0
application/atom+xml,215,0.0,1.0
image/gif,215,0.0,1.0
image/x-ms-bmp,215,0.0,1.0
image/svg+xml,215,0.0,1.0
text/x-php,215,0.0,1.0
application/xhtml+xml,215,0.0,1.0
application/postscript,215,0.0,1.0
application/x-tika-msoffice,215,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,215,0.0,1.0
video/x-flv,215,0.0,1.0
text/x-matlab,215,0.0,1.0
application/vnd.ms-excel,215,0.0,1.0
text/plain,215,0.0,1.0
image/png,215,0.0,1.0
application/pdf,215,0.0,1.0
application/msword,215,0.0,1.0
application/x-compress,215,0.0,1.0
application/x-tika-ooxml,215,0.0,1.0
application/rdf+xml,215,0.0,1.0
application/vnd.google-earth.kml+xml,215,0.0,1.0
application/rss+xml,215,0.0,1.0
application/epub+zip,215,0.0,1.0
application/x-elc,215,0.0,1.0
audio/mpeg,215,0.0,1.0
text/html,215,0.0,1.0
image/tiff,215,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,215,0.0,1.0
application/zip,215,0.0,1.0
image/vnd.microsoft.icon,215,0.0,1.0
video/quicktime,215,0.0,1.0
video/mp4,215,0.0,1.0
application/xml,216,0.0,1.0
application/fits,216,0.0,1.0
application/x-sh,216,0.0,1.0
application/x-msdownload,216,0.0,1.0
image/jpeg,216,0.0,1.0
application/atom+xml,216,0.0,1.0
image/gif,216,0.0,1.0
image/x-ms-bmp,216,0.0,1.0
image/svg+xml,216,0.0,1.0
text/x-php,216,0.0,1.0
application/xhtml+xml,216,0.0,1.0
application/postscript,216,0.0,1.0
application/x-tika-msoffice,216,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,216,0.0,1.0
video/x-flv,216,0.0,1.0
text/x-matlab,216,0.0,1.0
application/vnd.ms-excel,216,0.0,1.0
text/plain,216,0.0,1.0
image/png,216,0.0,1.0
application/pdf,216,0.0,1.0
application/msword,216,0.0,1.0
application/x-compress,216,0.0,1.0
application/x-tika-ooxml,216,0.0,1.0
application/rdf+xml,216,0.0,1.0
application/vnd.google-earth.kml+xml,216,0.0,1.0
application/rss+xml,216,0.0,1.0
application/epub+zip,216,0.0,1.0
application/x-elc,216,0.0,1.0
audio/mpeg,216,0.0,1.0
text/html,216,0.0,1.0
image/tiff,216,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,216,0.0,1.0
application/zip,216,0.0,1.0
image/vnd.microsoft.icon,216,0.0,1.0
video/quicktime,216,0.0,1.0
video/mp4,216,0.0,1.0
application/xml,217,0.0,1.0
application/fits,217,0.0,1.0
application/x-sh,217,0.0,1.0
application/x-msdownload,217,0.0,1.0
image/jpeg,217,0.0,1.0
application/atom+xml,217,0.0,1.0
image/gif,217,0.0,1.0
image/x-ms-bmp,217,0.0,1.0
image/svg+xml,217,0.0,1.0
text/x-php,217,0.0,1.0
application/xhtml+xml,217,0.0,1.0
application/postscript,217,0.0,1.0
application/x-tika-msoffice,217,0.0,1.0
application/vnd.openxmlformats-officedocument.wordprocessingml.document,217,0.0,1.0
video/x-flv,217,0.0,1.0
text/x-matlab,217,0.0,1.0
application/vnd.ms-excel,217,0.0,1.0
text/plain,217,0.0,1.0
image/png,217,0.0,1.0
application/pdf,217,0.0,1.0
application/msword,217,0.0,1.0
application/x-compress,217,0.0,1.0
application/x-tika-ooxml,217,0.0,1.0
application/rdf+xml,217,0.0,1.0
application/vnd.google-earth.kml+xml,217,0.0,1.0
application/rss+xml,217,0.0,1.0
application/epub+zip,217,0.0,1.0
application/x-elc,217,0.0,1.0
audio/mpeg,217,0.0,1.0
text/html,217,0.0,1.0
image/tiff,217,0.0,1.0
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,217,0.0,1.0
application/zip,217,0.0,1.0
image/vnd.microsoft.icon,217,0.0,1.0
video/quicktime,217,0.0,1.0
video/mp4,217,0.0,1.0
application/xml,218,0.0,1.0
application/fits,218,0.0,1.0
application/x-sh,218,0.0,1.0
application/x-msdownload,218,0.0,1.0
image/jpeg,218,0.0,1.0
application/atom+xml,218,0.0,1.0
image/gif,218,0.0,1.0
image/x-ms-bmp,218,0.0,1.0
image/svg+xml,218,0.0,1.0
text/x-php,218,0.0,1.0
application/xhtml+xml,218,0.0,1.0
application/postscript,218,0.0,1.0
